Level of education,Country,Year,percentage,income,lead_data,diff,status
pre-primary,Pakistan,2016,69.26129460567158,LM,76.79455562021492,8,Improving
pre-primary,Pakistan,2017,76.79455562021492,LM,83.14241878450134,6,Improving
pre-primary,Pakistan,2018,83.14241878450134,LM,80.78834710140875,-2,Worsening
pre-primary,Panama,2014,46.74288611107406,UM,50.35316837445548,4,Improving
pre-primary,Panama,2015,50.35316837445548,UM,61.39242588753989,11,Improving
pre-primary,Panama,2016,61.39242588753989,UM,62.23504106374658,1,Improving
pre-primary,Peru,2014,86.90344472523822,UM,89.16900504728726,2,Improving
pre-primary,Peru,2015,89.16900504728726,UM,93.69794716422862,5,Improving
pre-primary,Peru,2016,93.69794716422862,UM,98.2432816296475,5,Improving
pre-primary,Peru,2017,98.2432816296475,UM,103.51692170419344,5,Improving
pre-primary,Peru,2018,103.51692170419344,UM,105.81953270680788,2,Improving
pre-primary,Philippines,2015,100.04839929508915,LM,95.1698445639592,-5,Worsening
pre-primary,Philippines,2018,99.81633605837116,LM,105.10339675140399,5,Improving
pre-primary,Poland,2017,81.14454749699722,H,87.79384571128931,7,Improving
pre-primary,Portugal,2014,91.51481089430838,H,93.3785419173191,2,Improving
pre-primary,Portugal,2015,93.3785419173191,H,93.77345689704948,0,Stagnant
pre-primary,Portugal,2016,93.77345689704948,H,93.880862956172,0,Stagnant
pre-primary,Portugal,2017,93.880862956172,H,90.96144671376967,-3,Worsening
pre-primary,Qatar,2014,54.6743765811348,H,57.590950862208764,3,Improving
pre-primary,Qatar,2015,57.590950862208764,H,59.260931252418416,2,Improving
pre-primary,Qatar,2016,59.260931252418416,H,60.067228160290064,1,Improving
pre-primary,Qatar,2017,60.067228160290064,H,60.2674069739938,0,Stagnant
pre-primary,Qatar,2018,60.2674069739938,H,60.790894679480836,1,Improving
pre-primary,Romania,2014,84.99041976666678,UM,85.0667761232603,0,Stagnant
pre-primary,Romania,2015,85.0667761232603,UM,82.84549684028202,-2,Worsening
pre-primary,Romania,2016,82.84549684028202,UM,83.96365628121275,1,Improving
pre-primary,Romania,2017,83.96365628121275,UM,88.32219337432295,4,Improving
pre-primary,Russian Federation,2014,82.13138615044103,H,85.04565509148318,3,Improving
pre-primary,Russian Federation,2015,85.04565509148318,UM,87.12802236074624,2,Improving
pre-primary,Russian Federation,2016,87.12802236074624,UM,86.78778188157469,-0,Stagnant
pre-primary,Russian Federation,2017,86.78778188157469,UM,86.34588501234347,-0,Stagnant
pre-primary,Rwanda,2014,16.585504512074365,L,18.814584278802272,2,Improving
pre-primary,Rwanda,2015,18.814584278802272,L,18.759200713727843,-0,Stagnant
pre-primary,Rwanda,2016,18.759200713727843,L,22.04978418849372,3,Improving
pre-primary,Rwanda,2017,22.04978418849372,L,22.467026274922926,0,Stagnant
pre-primary,Rwanda,2018,22.467026274922926,L,27.644273827363747,5,Improving
pre-primary,Samoa,2014,33.722172751558325,LM,36.148057402870144,2,Improving
pre-primary,Samoa,2015,36.148057402870144,LM,36.12527964205817,-0,Stagnant
pre-primary,Samoa,2016,36.12527964205817,UM,44.666112496536435,9,Improving
pre-primary,Samoa,2017,44.666112496536435,UM,48.76443087491651,4,Improving
pre-primary,Samoa,2018,48.76443087491651,UM,40.49913278088263,-8,Worsening
pre-primary,San Marino,2018,96.39448568398727,H,94.33760683760684,-2,Worsening
pre-primary,Saudi Arabia,2014,17.627733372721867,H,21.403690726198082,4,Improving
pre-primary,Saudi Arabia,2015,21.403690726198082,H,22.209286879362473,1,Improving
pre-primary,Saudi Arabia,2016,22.209286879362473,H,20.997042480227975,-1,Worsening
pre-primary,Saudi Arabia,2017,20.997042480227975,H,21.231748984335937,0,Stagnant
pre-primary,Saudi Arabia,2018,21.231748984335937,H,21.464474031001142,0,Stagnant
pre-primary,Senegal,2014,15.077415845589517,LM,15.376741977207734,0,Stagnant
pre-primary,Serbia,2014,59.16468955974749,UM,58.17150914019235,-1,Worsening
pre-primary,Serbia,2015,58.17150914019235,UM,58.82747599016992,1,Improving
pre-primary,Serbia,2016,58.82747599016992,UM,61.13126417308927,2,Improving
pre-primary,Serbia,2017,61.13126417308927,UM,62.28712773475793,1,Improving
pre-primary,Serbia,2018,62.28712773475793,UM,63.81494191282934,2,Improving
pre-primary,Seychelles,2014,96.96000000000001,H,94.37420986093552,-3,Worsening
pre-primary,Seychelles,2015,94.37420986093552,H,97.0284641851736,3,Improving
pre-primary,Seychelles,2016,97.0284641851736,H,96.23287671232876,-1,Worsening
pre-primary,Seychelles,2017,96.23287671232876,H,95.36403235843186,-1,Worsening
pre-primary,Seychelles,2018,95.36403235843186,H,95.42483660130719,0,Stagnant
pre-primary,Sierra Leone,2015,9.274212985639757,L,12.469912750829808,3,Improving
pre-primary,Sierra Leone,2016,12.469912750829808,L,12.346019545539999,-0,Stagnant
pre-primary,Sierra Leone,2017,12.346019545539999,L,13.883174451567083,2,Improving
pre-primary,Sierra Leone,2018,13.883174451567083,L,19.350911791201035,5,Improving
pre-primary,Slovenia,2014,92.01725333127936,H,92.0112037995494,-0,Stagnant
pre-primary,Slovenia,2015,92.0112037995494,H,92.0914361637879,0,Stagnant
pre-primary,Slovenia,2016,92.0914361637879,H,91.72831305293035,-0,Stagnant
pre-primary,Slovenia,2017,91.72831305293035,H,92.28288482893956,1,Improving
pre-primary,Solomon Islands,2014,94.19225102536535,LM,93.66660873930758,-1,Worsening
pre-primary,Solomon Islands,2015,93.66660873930758,LM,97.3921130952381,4,Improving
pre-primary,Solomon Islands,2016,97.3921130952381,LM,98.73102806414661,1,Improving
pre-primary,Solomon Islands,2017,98.73102806414661,LM,84.07076588172285,-15,Worsening
pre-primary,Solomon Islands,2018,84.07076588172285,LM,93.26648291255897,9,Improving
pre-primary,South Africa,2015,18.69599087214852,UM,18.193678228194205,-1,Worsening
pre-primary,South Africa,2016,18.193678228194205,UM,18.44938266321443,0,Stagnant
pre-primary,South Africa,2017,18.44938266321443,UM,17.629283422459892,-1,Worsening
pre-primary,Spain,2014,93.97823327556574,H,92.30470103950378,-2,Worsening
pre-primary,Spain,2015,92.30470103950378,H,91.74863068515133,-1,Worsening
pre-primary,Spain,2016,91.74863068515133,H,92.45295563468602,1,Improving
pre-primary,Spain,2017,92.45295563468602,H,95.58686540216058,3,Improving
pre-primary,Sri Lanka,2014,66.2363219830101,LM,70.61306691130096,4,Improving
pre-primary,Sri Lanka,2015,70.61306691130096,LM,73.28164537275083,3,Improving
pre-primary,Sri Lanka,2016,73.28164537275083,LM,70.82926814997711,-2,Worsening
pre-primary,Sri Lanka,2017,70.82926814997711,LM,68.67869534018361,-2,Worsening
pre-primary,Sudan,2014,43.20109370663731,LM,44.766255621241186,2,Improving
pre-primary,Sudan,2015,44.766255621241186,LM,45.09229715944915,0,Stagnant
pre-primary,Sudan,2016,45.09229715944915,LM,46.62575909216316,2,Improving
pre-primary,Sudan,2017,46.62575909216316,LM,47.399939481349996,1,Improving
pre-primary,Suriname,2014,87.78508666634657,UM,87.25857595848949,-1,Worsening
pre-primary,Suriname,2015,87.25857595848949,UM,89.67599693251533,2,Improving
pre-primary,Suriname,2016,89.67599693251533,UM,90.38122047807624,1,Improving
pre-primary,Suriname,2017,90.38122047807624,UM,86.1577898034748,-4,Worsening
pre-primary,Suriname,2018,86.1577898034748,UM,94.1854968327503,8,Improving
pre-primary,Sweden,2014,95.56187698913922,H,93.86272561015667,-2,Worsening
pre-primary,Sweden,2015,93.86272561015667,H,94.08003300330033,0,Stagnant
pre-primary,Sweden,2016,94.08003300330033,H,96.32933548350756,2,Improving
pre-primary,Sweden,2017,96.32933548350756,H,97.31910135032875,1,Improving
pre-primary,Switzerland,2014,105.45886277405718,H,104.94456321781934,-1,Worsening
pre-primary,Switzerland,2015,104.94456321781934,H,105.0067897964279,0,Stagnant
pre-primary,Switzerland,2016,105.0067897964279,H,103.58897453585676,-1,Worsening
pre-primary,Switzerland,2017,103.58897453585676,H,102.81101468466977,-1,Worsening
pre-primary,Tajikistan,2014,9.98855144770793,LM,10.196689585651384,0,Stagnant
pre-primary,Tajikistan,2015,10.196689585651384,LM,10.480747219055408,0,Stagnant
pre-primary,Tajikistan,2016,10.480747219055408,LM,9.913696925895167,-1,Worsening
pre-primary,Thailand,2014,71.34223399960325,UM,67.95236402417348,-3,Worsening
pre-primary,Thailand,2015,67.95236402417348,UM,71.99156331149264,4,Improving
pre-primary,Thailand,2016,71.99156331149264,UM,73.61172143686144,2,Improving
pre-primary,Thailand,2017,73.61172143686144,UM,78.99360220026118,5,Improving
pre-primary,Thailand,2018,78.99360220026118,UM,78.60482426349742,-0,Stagnant
pre-primary,Timor-Leste,2014,17.40148179963492,LM,20.467067030372295,3,Improving
pre-primary,Timor-Leste,2015,20.467067030372295,LM,21.425259093899296,1,Improving
pre-primary,Timor-Leste,2016,21.425259093899296,LM,23.447535173450756,2,Improving
pre-primary,Timor-Leste,2017,23.447535173450756,LM,22.766104580030852,-1,Worsening
pre-primary,Timor-Leste,2018,22.766104580030852,LM,25.09407927747115,2,Improving
pre-primary,Togo,2014,15.039414536689181,L,17.570036680246854,3,Improving
pre-primary,Togo,2017,21.344161382430375,L,22.830676040976446,1,Improving
pre-primary,Togo,2018,22.830676040976446,L,24.979911640225456,2,Improving
pre-primary,Tonga,2014,41.295222866280234,UM,45.8130081300813,5,Improving
pre-primary,Tunisia,2014,42.81754032258064,UM,43.70997515477802,1,Improving
pre-primary,Tunisia,2015,43.70997515477802,LM,44.615072638040736,1,Improving
pre-primary,Turkey,2014,26.97409558065738,UM,29.143802947284396,2,Improving
pre-primary,Turkey,2015,29.143802947284396,UM,30.17320998588297,1,Improving
pre-primary,Turkey,2016,30.17320998588297,UM,32.73926703431972,3,Improving
pre-primary,Turkey,2017,32.73926703431972,UM,36.672429837246014,4,Improving
pre-primary,Tuvalu,2014,96.1439588688946,UM,96.43765903307889,0,Stagnant
pre-primary,Tuvalu,2015,96.43765903307889,UM,88.39848675914249,-8,Worsening
pre-primary,Tuvalu,2018,83.33333333333334,UM,82.94478527607362,-0,Stagnant
pre-primary,Uganda,2014,11.112969294656896,L,11.926438096371273,1,Improving
pre-primary,Uganda,2015,11.926438096371273,L,13.715518371275353,2,Improving
pre-primary,Uganda,2016,13.715518371275353,L,14.408078534844016,1,Improving
pre-primary,United Arab Emirates,2014,88.53073623634866,H,80.56197473548949,-8,Worsening
pre-primary,United Arab Emirates,2015,80.56197473548949,H,78.675751151698,-2,Worsening
pre-primary,United Arab Emirates,2016,78.675751151698,H,77.97610716784963,-1,Worsening
pre-primary,Uruguay,2014,92.50898263595631,H,94.00988326290913,2,Improving
pre-primary,Uruguay,2015,94.00988326290913,H,94.2015378159031,0,Stagnant
pre-primary,Uruguay,2016,94.2015378159031,H,93.38855782370426,-1,Worsening
pre-primary,Uruguay,2017,93.38855782370426,H,94.97637542485849,2,Improving
pre-primary,Uzbekistan,2014,24.02607210930224,LM,25.17719824789098,1,Improving
pre-primary,Uzbekistan,2015,25.17719824789098,LM,25.065722944482793,-0,Stagnant
pre-primary,Uzbekistan,2016,25.065722944482793,LM,26.754568866080213,2,Improving
pre-primary,Uzbekistan,2017,26.754568866080213,LM,27.94888858802913,1,Improving
pre-primary,Uzbekistan,2018,27.94888858802913,LM,32.962623121882366,5,Improving
pre-primary,Zambia,2014,6.468079995195483,LM,6.8905198623371815,0,Stagnant
pre-primary,Zambia,2015,6.8905198623371815,LM,7.565095833828879,1,Improving
primary,Afghanistan,2014,105.91970977746448,L,103.53451654919516,-2,Worsening
primary,Afghanistan,2015,103.53451654919516,L,102.4864661665205,-1,Worsening
primary,Afghanistan,2016,102.4864661665205,L,102.17578748788247,-0,Stagnant
primary,Afghanistan,2017,102.17578748788247,L,103.99616360666735,2,Improving
primary,Albania,2014,104.1080442773023,UM,105.54298008718162,1,Improving
primary,Albania,2015,105.54298008718162,UM,105.55385736791365,0,Stagnant
primary,Albania,2016,105.55385736791365,UM,107.04659976611337,1,Improving
primary,Albania,2017,107.04659976611337,UM,106.99341862198094,-0,Stagnant
primary,Albania,2018,106.99341862198094,UM,104.81274030771932,-2,Worsening
primary,Algeria,2014,118.50280685554442,UM,115.8778388443829,-3,Worsening
primary,Algeria,2015,115.8778388443829,UM,113.83020447558269,-2,Worsening
primary,Algeria,2016,113.83020447558269,UM,111.76447564432381,-2,Worsening
primary,Algeria,2017,111.76447564432381,UM,109.88281961185267,-2,Worsening
primary,Algeria,2018,109.88281961185267,UM,107.33168569765093,-3,Worsening
primary,Antigua and Barbuda,2014,106.04670558798999,H,104.99062304646802,-1,Worsening
primary,Antigua and Barbuda,2017,103.66895976652076,H,105.0212677663658,1,Improving
primary,Argentina,2014,111.45966752637958,H,111.30340797690019,-0,Stagnant
primary,Argentina,2015,111.30340797690019,UM,110.73917600356162,-1,Worsening
primary,Argentina,2016,110.73917600356162,UM,109.74145730110666,-1,Worsening
primary,Argentina,2017,109.74145730110666,H,109.65917269800092,-0,Stagnant
primary,Armenia,2014,96.86599423631124,LM,95.00364769209536,-2,Worsening
primary,Armenia,2015,95.00364769209536,LM,94.51789704187965,-0,Stagnant
primary,Armenia,2016,94.51789704187965,LM,94.08352452984211,-0,Stagnant
primary,Armenia,2017,94.08352452984211,UM,92.7152517994307,-1,Worsening
primary,Armenia,2018,92.7152517994307,UM,91.84506212861127,-1,Worsening
primary,Australia,2014,105.45708928005229,H,101.5999141852128,-4,Worsening
primary,Australia,2015,101.5999141852128,H,100.74441331809318,-1,Worsening
primary,Australia,2016,100.74441331809318,H,100.33897768061233,-0,Stagnant
primary,Australia,2017,100.33897768061233,H,100.16058666711818,-0,Stagnant
primary,Austria,2014,101.62818887343015,H,101.99747766780649,0,Stagnant
primary,Austria,2015,101.99747766780649,H,102.26436381493475,0,Stagnant
primary,Austria,2016,102.26436381493475,H,103.11315053521786,1,Improving
primary,Austria,2017,103.11315053521786,H,103.31684635732528,0,Stagnant
primary,Azerbaijan,2014,106.05988593155892,UM,106.6014944225119,1,Improving
primary,Azerbaijan,2015,106.6014944225119,UM,106.4317393669933,-0,Stagnant
primary,Azerbaijan,2016,106.4317393669933,UM,103.2941000406448,-3,Worsening
primary,Azerbaijan,2017,103.2941000406448,UM,99.72210141571273,-4,Worsening
primary,Azerbaijan,2018,99.72210141571273,UM,97.93535033490238,-2,Worsening
primary,Bahrain,2014,99.72907539774037,H,101.20051276772932,1,Improving
primary,Bahrain,2015,101.20051276772932,H,101.09312762467783,-0,Stagnant
primary,Bahrain,2016,101.09312762467783,H,101.21309428240122,0,Stagnant
primary,Bahrain,2017,101.21309428240122,H,99.36304620968868,-2,Worsening
primary,Bahrain,2018,99.36304620968868,H,98.02791390532293,-1,Worsening
primary,Bangladesh,2017,114.98866233858772,LM,116.46634365098186,1,Improving
primary,Barbados,2014,95.19334532374101,H,95.91724391027111,1,Improving
primary,Barbados,2015,95.91724391027111,H,97.28296574378226,1,Improving
primary,Barbados,2016,97.28296574378226,H,97.76967720274354,0,Stagnant
primary,Barbados,2017,97.76967720274354,H,99.35135135135134,2,Improving
primary,Barbados,2018,99.35135135135134,H,100.33790599152714,1,Improving
primary,Belarus,2014,98.30412240600302,UM,99.14978097702179,1,Improving
primary,Belarus,2015,99.14978097702179,UM,101.07704013414987,2,Improving
primary,Belarus,2016,101.07704013414987,UM,101.96578971473751,1,Improving
primary,Belarus,2017,101.96578971473751,UM,100.50020793049248,-1,Worsening
primary,Belgium,2014,103.64806435664127,H,103.15581074098678,-0,Stagnant
primary,Belgium,2015,103.15581074098678,H,103.31776766556446,0,Stagnant
primary,Belgium,2016,103.31776766556446,H,103.9055716837447,1,Improving
primary,Belgium,2017,103.9055716837447,H,103.35069612678404,-1,Worsening
primary,Belize,2014,111.55274171048394,UM,112.88833004530969,1,Improving
primary,Belize,2015,112.88833004530969,UM,114.4841617080854,2,Improving
primary,Belize,2016,114.4841617080854,UM,113.23060690655706,-1,Worsening
primary,Belize,2017,113.23060690655706,UM,111.6968843513466,-2,Worsening
primary,Belize,2018,111.6968843513466,UM,110.4903078677309,-1,Worsening
primary,Benin,2014,129.59566696210476,L,132.46684607594966,3,Improving
primary,Benin,2015,132.46684607594966,L,130.90228714709224,-2,Worsening
primary,Benin,2016,130.90228714709224,L,126.64610604376567,-4,Worsening
primary,Benin,2017,126.64610604376567,L,121.9582494994645,-5,Worsening
primary,Benin,2018,121.9582494994645,L,116.70858600885765,-5,Worsening
primary,Bermuda,2014,98.06266443434585,H,101.14634146341463,3,Improving
primary,Bhutan,2014,105.47682284101757,LM,104.2337651430851,-1,Worsening
primary,Bhutan,2015,104.2337651430851,LM,102.66067616225345,-2,Worsening
primary,Bhutan,2016,102.66067616225345,LM,101.33413668445515,-1,Worsening
primary,Bhutan,2017,101.33413668445515,LM,100.13967699694457,-1,Worsening
primary,Botswana,2014,103.71763960936168,UM,103.23838853472655,-0,Stagnant
primary,Brazil,2014,114.85819514615463,UM,113.36996599422548,-1,Worsening
primary,Brazil,2015,113.36996599422548,UM,114.52027541025815,1,Improving
primary,Brazil,2016,114.52027541025815,UM,115.97177591171786,1,Improving
primary,Brazil,2017,115.97177591171786,UM,114.47653038919219,-1,Worsening
primary,British Virgin Islands,2015,118.53159195199434,H,122.2386405615072,4,Improving
primary,British Virgin Islands,2016,122.2386405615072,H,128.82534775888718,7,Improving
primary,British Virgin Islands,2017,128.82534775888718,H,102.55474452554745,-26,Worsening
primary,Brunei Darussalam,2014,105.49320732427643,H,105.5275463023432,0,Stagnant
primary,Brunei Darussalam,2015,105.5275463023432,H,107.12281630492325,2,Improving
primary,Brunei Darussalam,2016,107.12281630492325,H,104.85771012574455,-2,Worsening
primary,Brunei Darussalam,2017,104.85771012574455,H,103.15162285057231,-2,Worsening
primary,Brunei Darussalam,2018,103.15162285057231,H,100.09949741051611,-3,Worsening
primary,Bulgaria,2014,96.66216044633987,UM,94.19826782816453,-2,Worsening
primary,Bulgaria,2015,94.19826782816453,UM,91.0832188863585,-3,Worsening
primary,Bulgaria,2016,91.0832188863585,UM,89.33377014630983,-2,Worsening
primary,Bulgaria,2017,89.33377014630983,UM,87.44221495205797,-2,Worsening
primary,Burkina Faso,2014,87.33790534395969,L,88.36615829303463,1,Improving
primary,Burkina Faso,2015,88.36615829303463,L,91.11083556693251,3,Improving
primary,Burkina Faso,2016,91.11083556693251,L,93.65313191722385,3,Improving
primary,Burkina Faso,2017,93.65313191722385,L,96.0903700129327,2,Improving
primary,Burkina Faso,2018,96.0903700129327,L,94.53571066281444,-2,Worsening
primary,Burundi,2014,134.299485844315,L,130.90342214737885,-3,Worsening
primary,Burundi,2015,130.90342214737885,L,128.04206449217372,-3,Worsening
primary,Burundi,2016,128.04206449217372,L,123.85962009764657,-4,Worsening
